date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2019-01-15,Southern Region,Chikwawa,Dyelatu,-16.042640686035156,34.80131149291992,cereals and tubers,Maize,KG,aggregate,Retail,MWK,207.1,0.2017
2019-01-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,201.48,0.1962
2019-01-15,Southern Region,Chikwawa,Nkhate,-16.14546012878418,34.958351135253906,cereals and tubers,Maize,KG,aggregate,Retail,MWK,193.23,0.1882
2019-01-15,Southern Region,Chikwawa,Tomali,-16.149999618530273,34.78329849243164,cereals and tubers,Maize,KG,aggregate,Retail,MWK,209.03,0.2036
2019-01-15,Southern Region,Machinga,Chikweo,-14.765999794006348,35.67076873779297,cereals and tubers,Maize,KG,aggregate,Retail,MWK,212.69,0.2071
2019-01-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,204.84,0.1995
2019-01-15,Southern Region,Machinga,Mangamba,-14.791366577148438,35.43648147583008,cereals and tubers,Maize,KG,aggregate,Retail,MWK,214.84,0.2092
2019-01-15,Southern Region,Machinga,Mangochi turn off,-15.045720100402832,35.19020080566406,cereals and tubers,Maize,KG,aggregate,Retail,MWK,226.87,0.2209
2019-01-15,Southern Region,Machinga,Mbonechela,-14.889169692993164,35.47861099243164,cereals and tubers,Maize,KG,aggregate,Retail,MWK,214.84,0.2092
2019-01-15,Southern Region,Machinga,Mpita,-14.779999732971191,35.400001525878906,cereals and tubers,Maize,KG,aggregate,Retail,MWK,210.32,0.2048
2019-01-15,Southern Region,Machinga,Nayuchi,-14.975555419921875,35.86750030517578,cereals and tubers,Maize,KG,aggregate,Retail,MWK,190.65,0.1857
2019-01-15,Southern Region,Machinga,Nsanama,-14.994166374206543,35.494720458984375,cereals and tubers,Maize,KG,aggregate,Retail,MWK,211.94,0.2064
2019-01-15,Southern Region,Machinga,Nselema,-14.716699600219727,35.54999923706055,cereals and tubers,Maize,KG,aggregate,Retail,MWK,214.58,0.209
2019-01-15,Southern Region,Mangochi,Makanjira,-13.71722222,35.04861111,cereals and tubers,Maize,KG,aggregate,Retail,MWK,206.45,0.201
2019-01-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Rice,KG,actual,Retail,MWK,708.0,0.6895
2019-01-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Beans,KG,actual,Retail,MWK,758.01,0.7382
2019-01-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,807.3,0.7862
2019-01-15,Southern Region,Mulanje,Chinakanaka,-16.042322158813477,35.35363006591797,cereals and tubers,Maize,KG,aggregate,Retail,MWK,215.27,0.2096
2019-01-15,Southern Region,Mulanje,Chitakale,-16.009740829467773,35.491180419921875,cereals and tubers,Maize,KG,aggregate,Retail,MWK,218.33,0.2126
2019-01-15,Southern Region,Mulanje,Limbuli,-16.074100494384766,35.71350860595703,cereals and tubers,Maize,KG,aggregate,Retail,MWK,219.03,0.2133
2019-01-15,Southern Region,Mulanje,Mulanje,-16.024669647216797,35.50423049926758,cereals and tubers,Maize,KG,aggregate,Retail,MWK,217.42,0.2117
2019-01-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,cereals and tubers,Maize,KG,aggregate,Retail,MWK,220.65,0.2149
2019-01-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,pulses and nuts,Beans,KG,actual,Retail,MWK,863.75,0.8411
2019-01-15,Southern Region,Mulanje,Muloza,-16.033333,35.5,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,905.5,0.8818
2019-01-15,Southern Region,Mwanza,Mwanza,-15.616667,34.516667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,214.68,0.2091
2019-01-15,Southern Region,Neno,Neno,-15.4,34.65,cereals and tubers,Maize,KG,aggregate,Retail,MWK,184.84,0.18
2019-01-15,Southern Region,Nsanje,Bangula,-16.55,35.133333,cereals and tubers,Maize,KG,aggregate,Retail,MWK,189.68,0.1847
2019-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize,KG,aggregate,Retail,MWK,205.16,0.1998
2019-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Maize (white),KG,actual,Retail,SOS,6333.0,11.1322
2019-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Rice (imported),KG,actual,Retail,SOS,14250.0,25.0487
2019-01-15,Southern Region,Nsanje,Marka,-17.12006950378418,35.22654342651367,cereals and tubers,Sorghum (red),KG,actual,Retail,SOS,7525.0,13.2275
2019-01-15,Southern Region,Nsanje,Mtowe,-17.08559,35.21529,cereals and tubers,Maize,KG,aggregate,Retail,MWK,207.42,0.202
2019-01-15,Southern Region,Nsanje,Ngabu,-16.966667,35.216667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,212.58,0.207
2019-01-15,Southern Region,Nsanje,Nsanje,-16.916669845581055,35.26667022705078,cereals and tubers,Rice,KG,actual,Retail,MWK,633.33,0.6167
2019-01-15,Southern Region,Nsanje,Sorgin,-16.5431813,35.0129799,cereals and tubers,Maize,KG,aggregate,Retail,MWK,215.56,0.2099
2019-01-15,Southern Region,Nsanje,Thekelani,-16.341167449951172,35.099361419677734,cereals and tubers,Maize,KG,aggregate,Retail,MWK,196.77,0.1916
2019-01-15,Southern Region,Phalombe,Chilinga,-15.776999473571777,35.7664909362793,cereals and tubers,Rice,KG,actual,Retail,MWK,537.5,0.5234
2019-01-15,Southern Region,Phalombe,Migowi,-15.720999717712402,35.68389129638672,cereals and tubers,Maize,KG,aggregate,Retail,MWK,210.65,0.2051
2019-01-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,cereals and tubers,Rice,KG,actual,Retail,MWK,667.64,0.6501
2019-01-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,pulses and nuts,Beans,KG,actual,Retail,MWK,580.0,0.5648
2019-01-15,Southern Region,Phalombe,Phalombe,-15.8,35.65,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,762.5,0.7425
2019-01-15,Southern Region,Thyolo,Luncheza,-16.018423,35.314266,cereals and tubers,Maize,KG,aggregate,Retail,MWK,202.58,0.1973
2019-01-15,Southern Region,Thyolo,Thyolo,-16.06753158569336,35.145530700683594,cereals and tubers,Maize,KG,aggregate,Retail,MWK,211.61,0.2061
2019-01-15,Southern Region,Zomba,Chinamwali,-15.381312370300293,35.367008209228516,cereals and tubers,Maize,KG,aggregate,Retail,MWK,202.26,0.197
2019-01-15,Southern Region,Zomba,Jali,-15.5,35.45,cereals and tubers,Maize,KG,aggregate,Retail,MWK,216.77,0.2111
2019-01-15,Southern Region,Zomba,Mayaka,-15.516030311584473,35.29859161376953,cereals and tubers,Rice,KG,actual,Retail,MWK,675.29,0.6576
2019-01-15,Southern Region,Zomba,Mayaka,-15.516030311584473,35.29859161376953,pulses and nuts,Beans,KG,actual,Retail,MWK,795.53,0.7747
2019-01-15,Southern Region,Zomba,Mayaka,-15.516030311584473,35.29859161376953,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,802.13,0.7811
2019-01-15,Southern Region,Zomba,Mulomba,-15.520620346069336,35.5206184387207,cereals and tubers,Maize,KG,aggregate,Retail,MWK,208.39,0.2029
2019-01-15,Southern Region,Zomba,Songani,-15.280634880065918,35.288978576660156,cereals and tubers,Maize,KG,aggregate,Retail,MWK,218.71,0.213
2019-01-15,Southern Region,Zomba,Thondwe,-15.5,35.45,cereals and tubers,Maize,KG,aggregate,Retail,MWK,210.0,0.2045
2019-02-15,,,National Average,,,non-food,Fuel (diesel),L,actual,Retail,MWK,874.0,0.8511
2019-02-15,,,National Average,,,non-food,"Fuel (kerosene, paraffin)",L,actual,Retail,MWK,710.5,0.6919
2019-02-15,,,National Average,,,non-food,Fuel (petrol),L,actual,Retail,MWK,868.0,0.8453
2019-02-15,Central Region,Dedza,Nsikawanjala,-14.388569831848145,34.33562088012695,cereals and tubers,Maize,KG,aggregate,Retail,MWK,165.0,0.1607
2019-02-15,Central Region,Dedza,Ntakataka,-14.215145,34.511196,cereals and tubers,Maize,KG,aggregate,Retail,MWK,183.93,0.1791
2019-02-15,Central Region,Dowa,Dzaleka,-13.6587,33.8714,cereals and tubers,Maize,KG,aggregate,Retail,MWK,163.21,0.1589
2019-02-15,Central Region,Dowa,Mponela,-13.516667,33.716667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,160.0,0.1558
2019-02-15,Central Region,Dowa,Mponela,-13.516667,33.716667,pulses and nuts,Beans,KG,actual,Retail,MWK,800.0,0.779
2019-02-15,Central Region,Dowa,Mponela,-13.516667,33.716667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,700.01,0.6817
2019-02-15,Central Region,Dowa,Nambuma,-13.7035199999999,33.5976299999999,cereals and tubers,Maize,KG,aggregate,Retail,MWK,160.0,0.1558
2019-02-15,Central Region,Dowa,Nsungwi,-13.529999732971191,33.46099853515625,cereals and tubers,Maize,KG,aggregate,Retail,MWK,175.0,0.1704
2019-02-15,Central Region,Kasungu,Chatoloma,-13.316667,33.483333,cereals and tubers,Rice,KG,actual,Retail,MWK,750.0,0.7304
2019-02-15,Central Region,Kasungu,Kasungu,-13.033333,33.483333,cereals and tubers,Maize,KG,aggregate,Retail,MWK,158.93,0.1548
2019-02-15,Central Region,Kasungu,Nkhamenya,-12.566667,33.516667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,156.43,0.1523
2019-02-15,Central Region,Lilongwe,Area 23,-14.031000137329102,33.48590087890625,cereals and tubers,Maize,KG,aggregate,Retail,MWK,171.07,0.1666
2019-02-15,Central Region,Lilongwe,Kamwendo,-13.816699981689453,34.016700744628906,cereals and tubers,Maize,KG,aggregate,Retail,MWK,158.93,0.1548
2019-02-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Maize,KG,actual,Retail,MWK,173.32,0.1688
2019-02-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,cereals and tubers,Rice,KG,actual,Retail,MWK,607.71,0.5918
2019-02-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,pulses and nuts,Beans,KG,actual,Retail,MWK,877.77,0.8548
2019-02-15,Central Region,Lilongwe,Mitundu,-14.25,33.766667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,564.88,0.5501
2019-02-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,cereals and tubers,Maize,KG,actual,Retail,MWK,140.0,0.1363
2019-02-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,cereals and tubers,Rice,KG,actual,Retail,MWK,950.0,0.9251
2019-02-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,pulses and nuts,Beans,KG,actual,Retail,MWK,856.21,0.8338
2019-02-15,Central Region,Lilongwe City,Lilongwe,-13.983333,33.783333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,800.0,0.779
2019-02-15,Central Region,Mchinji,Mchinji,-13.8,32.9,cereals and tubers,Maize,KG,aggregate,Retail,MWK,162.14,0.1579
2019-02-15,Central Region,Mchinji,Waliranji,-13.97802734375,33.275508880615234,cereals and tubers,Maize,KG,aggregate,Retail,MWK,158.93,0.1548
2019-02-15,Central Region,Nkhotakota,Nkhotakota,-12.916667,34.3,cereals and tubers,Maize,KG,aggregate,Retail,MWK,182.86,0.1781
2019-02-15,Central Region,Ntcheu,Chimbiya,-15.08,34.58,cereals and tubers,Maize,KG,aggregate,Retail,MWK,167.5,0.1631
2019-02-15,Central Region,Ntcheu,Golomoti,-14.425826072692871,34.59315872192383,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.0,0.1802
2019-02-15,Central Region,Ntcheu,Kambilonje,-14.999959945678711,34.67369079589844,cereals and tubers,Maize,KG,aggregate,Retail,MWK,152.14,0.1482
2019-02-15,Central Region,Ntcheu,Ntcheu,-14.816667,34.633333,cereals and tubers,Maize,KG,aggregate,Retail,MWK,156.43,0.1523
2019-02-15,Central Region,Ntchisi,Kamsonga,-13.280360221862793,33.7965202331543,cereals and tubers,Maize,KG,aggregate,Retail,MWK,139.82,0.1362
2019-02-15,Central Region,Ntchisi,Khuwi,-13.4329395294189,33.8300018310547,cereals and tubers,Maize,KG,aggregate,Retail,MWK,158.93,0.1548
2019-02-15,Central Region,Ntchisi,Malomo,-13.15,33.833333,cereals and tubers,Maize,KG,aggregate,Retail,MWK,151.43,0.1475
2019-02-15,Central Region,Ntchisi,Malomo,-13.15,33.833333,cereals and tubers,Rice,KG,actual,Retail,MWK,800.0,0.779
2019-02-15,Central Region,Ntchisi,Nsundwe,-13.383333,33.95,cereals and tubers,Maize,KG,aggregate,Retail,MWK,165.36,0.161
2019-02-15,Central Region,Ntchisi,Ntchisi,-13.366669654846191,33.91835021972656,cereals and tubers,Maize,KG,aggregate,Retail,MWK,157.5,0.1534
2019-02-15,Central Region,Salima,Kamuzu Road,-13.770939826965332,34.4400634765625,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.0,0.1802
2019-02-15,Central Region,Salima,Salima,-13.783333,34.433333,cereals and tubers,Maize,KG,actual,Retail,MWK,200.0,0.1948
2019-02-15,Central Region,Salima,Salima,-13.783333,34.433333,cereals and tubers,Rice,KG,actual,Retail,MWK,725.0,0.706
2019-02-15,Central Region,Salima,Salima,-13.783333,34.433333,pulses and nuts,Beans,KG,actual,Retail,MWK,890.0,0.8667
2019-02-15,Central Region,Salima,Salima,-13.783333,34.433333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,700.0,0.6817
2019-02-15,Central Region,Salima,Thavite,-13.497777938842773,34.26166534423828,cereals and tubers,Maize,KG,aggregate,Retail,MWK,177.5,0.1729
2019-02-15,Northern Region,Chitipa,Chitipa,-9.716667,33.266667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,124.82,0.1216
2019-02-15,Northern Region,Chitipa,Kameme,-9.570322036743164,33.09151840209961,cereals and tubers,Maize,KG,aggregate,Retail,MWK,105.89,0.1031
2019-02-15,Northern Region,Chitipa,Nthalire,-10.35,33.65,cereals and tubers,Maize,KG,aggregate,Retail,MWK,121.43,0.1182
2019-02-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,cereals and tubers,Rice,KG,actual,Retail,MWK,755.68,0.7359
2019-02-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,pulses and nuts,Beans,KG,actual,Retail,MWK,773.9,0.7536
2019-02-15,Northern Region,Karonga,Karonga,-9.933333,33.933333,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,857.55,0.8351
2019-02-15,Northern Region,Karonga,Uliwa,-10.453280448913574,34.208961486816406,cereals and tubers,Maize,KG,aggregate,Retail,MWK,153.93,0.1499
2019-02-15,Northern Region,Mzimba,Embangweni,-12.166667,33.466667,cereals and tubers,Maize,KG,actual,Retail,MWK,160.92,0.1567
2019-02-15,Northern Region,Mzimba,Embangweni,-12.166667,33.466667,cereals and tubers,Rice,KG,actual,Retail,MWK,757.4,0.7376
2019-02-15,Northern Region,Mzimba,Euthin,-11.4509916305542,33.41661071777344,cereals and tubers,Maize,KG,aggregate,Retail,MWK,130.89,0.1275
2019-02-15,Northern Region,Mzimba,Jenda,-12.35,33.55,cereals and tubers,Rice,KG,actual,Retail,MWK,763.54,0.7435
2019-02-15,Northern Region,Mzimba,Jenda,-12.35,33.55,pulses and nuts,Beans,KG,actual,Retail,MWK,687.96,0.6699
2019-02-15,Northern Region,Mzimba,Jenda,-12.35,33.55,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,625.63,0.6092
2019-02-15,Northern Region,Mzimba,Manyamula,-11.93789291381836,33.452239990234375,cereals and tubers,Maize,KG,aggregate,Retail,MWK,147.78,0.1439
2019-02-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Maize,KG,actual,Retail,MWK,168.11,0.1637
2019-02-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,cereals and tubers,Rice,KG,actual,Retail,MWK,850.0,0.8277
2019-02-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,pulses and nuts,Beans,KG,actual,Retail,MWK,732.96,0.7138
2019-02-15,Northern Region,Mzimba,Mzimba,-11.9,33.6,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,692.52,0.6744
2019-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Cassava,KG,actual,Retail,MWK,330.25,0.3216
2019-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Maize,KG,actual,Retail,MWK,167.5,0.1631
2019-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,cereals and tubers,Rice,KG,actual,Retail,MWK,750.0,0.7304
2019-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,pulses and nuts,Beans,KG,actual,Retail,MWK,1105.0,1.0761
2019-02-15,Northern Region,Mzimba,Mzuzu,-11.45,33.916667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,600.0,0.5843
2019-02-15,Northern Region,Nkhata Bay,Chintheche,-11.833333,34.166667,pulses and nuts,Beans,KG,actual,Retail,MWK,769.24,0.7491
2019-02-15,Northern Region,Nkhata Bay,Chintheche,-11.833333,34.166667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,776.41,0.7561
2019-02-15,Northern Region,Nkhata Bay,Nkhata Bay,-11.608197,34.29859,cereals and tubers,Maize,KG,actual,Retail,MWK,161.57,0.1573
2019-02-15,Northern Region,Nkhata Bay,Nkhata Bay,-11.608197,34.29859,cereals and tubers,Rice,KG,actual,Retail,MWK,782.77,0.7623
2019-02-15,Northern Region,Rumphi,Bolero,-10.984586715698242,33.74054718017578,cereals and tubers,Maize,KG,aggregate,Retail,MWK,140.71,0.137
2019-02-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,cereals and tubers,Rice,KG,actual,Retail,MWK,802.56,0.7815
2019-02-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,pulses and nuts,Beans,KG,actual,Retail,MWK,825.43,0.8038
2019-02-15,Northern Region,Rumphi,Rumphi,-11.016667,33.866667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,574.63,0.5596
2019-02-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,cereals and tubers,Rice,KG,actual,Retail,MWK,750.0,0.7304
2019-02-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,pulses and nuts,Beans,KG,actual,Retail,MWK,941.45,0.9168
2019-02-15,Southern Region,Balaka,Balaka,-14.9893798828125,34.95893096923828,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,517.2,0.5037
2019-02-15,Southern Region,Balaka,Mbela,-14.874414443969727,35.04693603515625,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.0,0.1802
2019-02-15,Southern Region,Balaka,Phalula,-15.210165977478027,34.89400100708008,cereals and tubers,Maize,KG,aggregate,Retail,MWK,200.0,0.1948
2019-02-15,Southern Region,Balaka,Ulongwe,-14.862801551818848,35.17704772949219,cereals and tubers,Maize,KG,aggregate,Retail,MWK,188.57,0.1836
2019-02-15,Southern Region,Blantyre,Lirangwe,-15.529443740844727,35.029998779296875,cereals and tubers,Maize,KG,aggregate,Retail,MWK,180.0,0.1753
2019-02-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,cereals and tubers,Rice,KG,actual,Retail,MWK,773.31,0.7531
2019-02-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,pulses and nuts,Beans,KG,actual,Retail,MWK,998.6,0.9724
2019-02-15,Southern Region,Blantyre,Lunzu,-15.65,35.05,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,797.83,0.7769
2019-02-15,Southern Region,Blantyre City,Bvumbwe,-15.783333,35.0,cereals and tubers,Maize,KG,aggregate,Retail,MWK,182.86,0.1781
2019-02-15,Southern Region,Chikwawa,Dyelatu,-16.042640686035156,34.80131149291992,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.24,0.1804
2019-02-15,Southern Region,Chikwawa,Nchalo,-16.266667,34.916667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,172.8,0.1683
2019-02-15,Southern Region,Chikwawa,Nkhate,-16.14546012878418,34.958351135253906,cereals and tubers,Maize,KG,aggregate,Retail,MWK,181.07,0.1763
2019-02-15,Southern Region,Chikwawa,Tomali,-16.149999618530273,34.78329849243164,cereals and tubers,Maize,KG,aggregate,Retail,MWK,181.43,0.1767
2019-02-15,Southern Region,Machinga,Chikweo,-14.765999794006348,35.67076873779297,cereals and tubers,Maize,KG,aggregate,Retail,MWK,182.14,0.1774
2019-02-15,Southern Region,Machinga,Liwonde,-14.866667,35.466667,cereals and tubers,Maize,KG,aggregate,Retail,MWK,186.25,0.1814
2019-02-15,Southern Region,Machinga,Mangamba,-14.791366577148438,35.43648147583008,cereals and tubers,Maize,KG,aggregate,Retail,MWK,199.29,0.1941
2019-02-15,Southern Region,Machinga,Mangochi turn off,-15.045720100402832,35.19020080566406,cereals and tubers,Maize,KG,aggregate,Retail,MWK,191.43,0.1864
2019-02-15,Southern Region,Machinga,Mbonechela,-14.889169692993164,35.47861099243164,cereals and tubers,Maize,KG,aggregate,Retail,MWK,194.64,0.1895
2019-02-15,Southern Region,Machinga,Mpita,-14.779999732971191,35.400001525878906,cereals and tubers,Maize,KG,aggregate,Retail,MWK,193.57,0.1885
2019-02-15,Southern Region,Machinga,Nayuchi,-14.975555419921875,35.86750030517578,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.0,0.1802
2019-02-15,Southern Region,Machinga,Nsanama,-14.994166374206543,35.494720458984375,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.89,0.181
2019-02-15,Southern Region,Machinga,Nselema,-14.716699600219727,35.54999923706055,cereals and tubers,Maize,KG,aggregate,Retail,MWK,193.57,0.1885
2019-02-15,Southern Region,Mangochi,Makanjira,-13.71722222,35.04861111,cereals and tubers,Maize,KG,aggregate,Retail,MWK,177.86,0.1732
2019-02-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,cereals and tubers,Rice,KG,actual,Retail,MWK,760.12,0.7402
2019-02-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Beans,KG,actual,Retail,MWK,781.66,0.7612
2019-02-15,Southern Region,Mangochi,Mangochi,-14.466667,35.266667,pulses and nuts,Groundnuts (shelled),KG,actual,Retail,MWK,834.94,0.8131
2019-02-15,Southern Region,Mulanje,Chinakanaka,-16.042322158813477,35.35363006591797,cereals and tubers,Maize,KG,aggregate,Retail,MWK,196.07,0.1909
2019-02-15,Southern Region,Mulanje,Chitakale,-16.009740829467773,35.491180419921875,cereals and tubers,Maize,KG,aggregate,Retail,MWK,185.71,0.1808
2019-02-15,Southern Region,Mulanje,Limbuli,-16.074100494384766,35.71350860595703,cereals and tubers,Maize,KG,aggregate,Retail,MWK,196.07,0.1909
